operation_id,operation_date,region,country,shipment_mode,operation_type,weather_condition,shift,vendor_tier,distance_km,load_factor,load_band,delay_hours,delay_band,operator_experience_years,experience_band,maintenance_score,cost_usd,failure_probability,failed,severity,loss_usd
39483,2028-07-03,North America,USA,Truck,Standard Shipment,Rain,Morning,Tier 2,3756.6,0.862,High,17.6,12-24h,4.4,2-5y,79.1,6008.47,0.0186,0,None,0.0
39484,2028-07-03,Asia,China,Truck,Standard Shipment,Clear,Morning,Tier 2,3075.1,0.586,Low,10.9,0-12h,1.4,0-2y,73.8,4494.12,0.0131,0,None,0.0
39485,2028-07-03,Africa,South Africa,Truck,Standard Shipment,Clear,Morning,Tier 1,240.8,0.94,Critical,18.2,12-24h,4.8,2-5y,72.6,1088.69,0.0157,0,None,0.0
39486,2028-07-03,Asia,India,Ocean,Standard Shipment,Clear,Morning,Tier 2,1064.7,0.898,High,25.9,24-48h,2.2,2-5y,100.0,2226.39,0.0154,0,None,0.0
39487,2028-07-03,Latin America,Chile,Rail,Standard Shipment,Clear,Night,Tier 1,2575.4,0.815,High,31.4,24-48h,3.2,2-5y,82.7,3553.35,0.0149,0,None,0.0
39488,2028-07-03,North America,Mexico,Truck,High Value Cargo,Clear,Morning,Tier 3,2156.0,0.739,Moderate,16.1,12-24h,5.4,5-10y,60.0,5476.68,0.0318,0,None,0.0
39489,2028-07-03,Asia,China,Truck,Hazardous Goods,Clear,Morning,Tier 3,1189.7,0.726,Moderate,17.7,12-24h,4.6,2-5y,78.1,3276.41,0.0324,0,None,0.0
39490,2028-07-03,North America,Mexico,Air,Cold Chain,Clear,Morning,Tier 2,1337.0,0.502,Low,6.2,0-12h,4.9,2-5y,75.6,14076.59,0.0129,0,None,0.0
39491,2028-07-03,North America,Mexico,Truck,Cold Chain,Rain,Morning,Tier 2,3731.2,0.833,High,22.0,12-24h,1.9,0-2y,86.9,9197.9,0.0277,0,None,0.0
39492,2028-07-03,Asia,China,Air,Standard Shipment,Extreme Heat,Morning,Tier 2,1399.1,0.967,Critical,20.9,12-24h,4.3,2-5y,93.6,9401.02,0.021,0,None,0.0
39493,2028-07-03,North America,Mexico,Truck,Standard Shipment,Clear,Night,Tier 2,98.2,0.773,High,29.2,24-48h,2.3,2-5y,53.4,1334.11,0.0386,0,None,0.0
39494,2028-07-03,Latin America,Brazil,Air,Standard Shipment,Clear,Morning,Tier 2,1883.6,0.386,Low,27.5,24-48h,6.7,5-10y,71.6,11746.28,0.0117,0,None,0.0
39495,2028-07-03,Africa,Nigeria,Ocean,Standard Shipment,Clear,Evening,Tier 2,780.5,0.912,Critical,31.9,24-48h,3.9,2-5y,94.4,1689.75,0.021,0,None,0.0
39496,2028-07-03,Asia,India,Air,Standard Shipment,Rain,Morning,Tier 3,1850.1,0.45,Low,15.2,12-24h,0.5,0-2y,56.9,11783.35,0.0382,0,None,0.0
39497,2028-07-03,North America,Mexico,Air,Standard Shipment,Cold,Evening,Tier 1,1547.9,0.482,Low,28.7,24-48h,1.9,0-2y,80.0,10102.86,0.0152,0,None,0.0
39498,2028-07-03,Africa,South Africa,Ocean,Standard Shipment,Clear,Morning,Tier 1,4485.9,0.888,High,27.9,24-48h,3.7,2-5y,100.0,4141.9,0.0108,0,None,0.0
39499,2028-07-03,Europe,Germany,Truck,Cold Chain,Rain,Morning,Tier 2,566.8,0.882,High,29.2,24-48h,6.1,5-10y,93.0,2592.73,0.0251,0,None,0.0
39500,2028-07-03,Latin America,Chile,Air,Standard Shipment,Cold,Morning,Tier 3,613.4,0.713,Moderate,10.8,0-12h,7.2,5-10y,90.0,4389.8,0.0118,0,None,0.0
39501,2028-07-03,Asia,India,Ocean,Standard Shipment,Extreme Heat,Morning,Tier 2,2382.5,0.899,High,35.2,24-48h,7.4,5-10y,79.0,2949.4,0.0392,1,Medium,1687.61
39502,2028-07-03,Latin America,Brazil,Air,Standard Shipment,Cold,Morning,Tier 3,586.5,0.61,Moderate,7.9,0-12h,22.4,10y+,70.0,4685.57,0.008,0,None,0.0
39503,2028-07-03,Africa,Nigeria,Rail,Standard Shipment,Clear,Evening,Tier 2,1264.8,0.829,High,20.7,12-24h,6.4,5-10y,77.8,2394.63,0.0132,0,None,0.0
39504,2028-07-03,Africa,Nigeria,Air,Standard Shipment,Clear,Morning,Tier 1,1358.2,0.814,High,11.7,0-12h,3.6,2-5y,92.4,8642.17,0.0053,0,None,0.0
39505,2028-07-04,Asia,India,Air,Standard Shipment,Rain,Evening,Tier 1,661.7,0.69,Moderate,11.4,0-12h,8.0,5-10y,100.0,5471.25,0.0046,0,None,0.0
39506,2028-07-04,Latin America,Colombia,Ocean,Cold Chain,Clear,Night,Tier 1,1156.8,0.716,Moderate,28.4,24-48h,9.3,5-10y,85.8,2046.69,0.0181,0,None,0.0
39507,2028-07-04,Europe,Germany,Air,High Value Cargo,Clear,Morning,Tier 1,2897.3,0.668,Moderate,8.6,0-12h,4.2,2-5y,100.0,27998.46,0.0046,0,None,0.0
39508,2028-07-04,North America,USA,Truck,Standard Shipment,Clear,Morning,Tier 1,594.1,0.791,High,9.3,0-12h,5.6,5-10y,87.3,1614.58,0.0057,0,None,0.0
39509,2028-07-04,Latin America,Brazil,Air,High Value Cargo,Clear,Evening,Tier 3,1215.9,1.013,Critical,23.5,12-24h,1.9,0-2y,65.9,12747.12,0.0712,0,None,0.0
39510,2028-07-04,Asia,China,Truck,Hazardous Goods,Rain,Morning,Tier 3,466.1,0.956,Critical,24.1,24-48h,2.0,0-2y,76.5,2810.5,0.0935,0,None,0.0
39511,2028-07-04,Asia,China,Air,Hazardous Goods,Storm,Night,Tier 3,1678.2,0.82,High,29.5,24-48h,6.0,5-10y,71.9,19888.79,0.1322,0,None,0.0
39512,2028-07-04,Europe,Germany,Truck,Cold Chain,Clear,Morning,Tier 3,679.2,0.523,Low,14.2,12-24h,1.8,0-2y,83.3,2293.3,0.0264,0,None,0.0
39513,2028-07-04,Latin America,Brazil,Truck,Standard Shipment,Storm,Evening,Tier 2,788.8,0.915,Critical,37.9,24-48h,3.6,2-5y,80.6,2044.88,0.0664,0,None,0.0
39514,2028-07-04,Europe,Netherlands,Air,High Value Cargo,Clear,Morning,Tier 2,1196.4,0.371,Low,15.8,12-24h,3.8,2-5y,85.3,12056.5,0.0102,0,None,0.0
39515,2028-07-04,Asia,China,Air,Standard Shipment,Clear,Night,Tier 2,1827.0,1.031,Critical,32.5,24-48h,0.9,0-2y,65.2,12150.77,0.0591,0,None,0.0
39516,2028-07-04,Europe,Germany,Truck,Cold Chain,Clear,Morning,Tier 2,1062.1,1.004,Critical,28.9,24-48h,1.0,0-2y,69.5,3555.09,0.063,0,None,0.0
39517,2028-07-04,Latin America,Brazil,Truck,Standard Shipment,Storm,Night,Tier 2,2345.1,0.672,Moderate,37.7,24-48h,3.5,2-5y,89.2,4290.42,0.0442,0,None,0.0
39518,2028-07-04,Africa,South Africa,Rail,Hazardous Goods,Cold,Evening,Tier 1,742.6,0.592,Low,15.0,12-24h,5.8,5-10y,68.2,1533.9,0.0273,0,None,0.0
39519,2028-07-04,Asia,China,Truck,Standard Shipment,Clear,Evening,Tier 2,1391.6,0.542,Low,12.7,12-24h,3.6,2-5y,84.1,2830.74,0.0104,0,None,0.0
39520,2028-07-04,Latin America,Brazil,Air,Standard Shipment,Rain,Morning,Tier 2,851.3,0.918,Critical,21.4,12-24h,3.1,2-5y,64.7,6122.83,0.0304,0,None,0.0
39521,2028-07-04,North America,Mexico,Truck,Standard Shipment,Clear,Night,Tier 1,4140.2,0.751,High,10.3,0-12h,2.9,2-5y,88.3,6140.79,0.0086,0,None,0.0
39522,2028-07-04,North America,Mexico,Truck,Standard Shipment,Clear,Morning,Tier 3,2198.0,0.807,High,22.9,12-24h,1.8,0-2y,87.7,4364.6,0.0188,0,None,0.0
39523,2028-07-04,Africa,South Africa,Air,Standard Shipment,Clear,Morning,Tier 2,2039.7,0.799,High,13.0,12-24h,19.6,10y+,90.5,13033.87,0.003,0,None,0.0
39524,2028-07-04,North America,Mexico,Truck,Standard Shipment,Extreme Heat,Morning,Tier 2,2440.7,0.827,High,24.1,24-48h,3.1,2-5y,79.8,3977.84,0.0257,1,Low,595.14
39525,2028-07-04,Africa,Nigeria,Truck,Standard Shipment,Extreme Heat,Evening,Tier 1,887.8,0.639,Moderate,23.2,12-24h,4.8,2-5y,92.8,2386.15,0.0124,0,None,0.0
39526,2028-07-04,North America,USA,Air,Standard Shipment,Storm,Night,Tier 1,1582.9,0.797,High,31.9,24-48h,10.3,10y+,69.5,9956.63,0.0305,0,None,0.0
39527,2028-07-04,North America,Mexico,Truck,Cold Chain,Clear,Evening,Tier 1,2330.9,0.906,Critical,16.0,12-24h,3.7,2-5y,82.7,6086.62,0.0204,0,None,0.0
39528,2028-07-04,Asia,India,Truck,Standard Shipment,Clear,Morning,Tier 1,3059.0,0.565,Low,19.0,12-24h,2.4,2-5y,80.7,4905.17,0.0091,0,None,0.0
39529,2028-07-05,Latin America,Brazil,Truck,Standard Shipment,Rain,Morning,Tier 1,1180.6,0.451,Low,19.4,12-24h,3.1,2-5y,73.5,2029.8,0.0139,0,None,0.0
39530,2028-07-05,Asia,China,Rail,Hazardous Goods,Rain,Evening,Tier 2,2386.1,0.759,High,20.3,12-24h,7.8,5-10y,74.0,4787.91,0.0286,0,None,0.0
39531,2028-07-05,Asia,China,Ocean,Standard Shipment,Extreme Heat,Evening,Tier 2,911.1,0.609,Moderate,36.6,24-48h,1.7,0-2y,77.4,1720.04,0.0444,0,None,0.0
39532,2028-07-05,North America,Canada,Truck,Standard Shipment,Rain,Evening,Tier 1,1658.9,0.652,Moderate,31.7,24-48h,4.5,2-5y,93.7,3466.58,0.011,0,None,0.0
39533,2028-07-05,Latin America,Brazil,Air,Cold Chain,Clear,Evening,Tier 3,1589.1,0.818,High,19.8,12-24h,2.2,2-5y,69.7,16746.59,0.0423,0,None,0.0
39534,2028-07-05,North America,USA,Air,Standard Shipment,Clear,Morning,Tier 2,283.2,0.867,High,17.2,12-24h,5.7,5-10y,71.1,3333.74,0.0136,0,None,0.0
39535,2028-07-05,North America,USA,Truck,High Value Cargo,Clear,Evening,Tier 3,1343.4,0.54,Low,21.1,12-24h,5.3,5-10y,99.0,3592.74,0.0151,0,None,0.0
39536,2028-07-05,North America,Mexico,Rail,Standard Shipment,Clear,Morning,Tier 2,3746.1,0.938,Critical,26.5,24-48h,3.8,2-5y,90.1,4387.68,0.0154,0,None,0.0
39537,2028-07-05,Asia,India,Truck,Cold Chain,Clear,Evening,Tier 2,412.6,0.826,High,25.4,24-48h,2.4,2-5y,82.9,2138.36,0.0265,0,None,0.0
39538,2028-07-05,Europe,Netherlands,Truck,Cold Chain,Clear,Morning,Tier 2,1607.6,0.941,Critical,15.8,12-24h,5.8,5-10y,95.7,4818.01,0.0171,0,None,0.0
39539,2028-07-05,Africa,Nigeria,Truck,Standard Shipment,Clear,Evening,Tier 2,2110.2,0.674,Moderate,19.2,12-24h,6.7,5-10y,60.3,4060.5,0.0178,0,None,0.0
39540,2028-07-05,Europe,Germany,Air,Cold Chain,Clear,Morning,Tier 1,245.6,0.767,High,13.3,12-24h,6.5,5-10y,79.6,3555.89,0.0092,0,None,0.0
39541,2028-07-05,Africa,Nigeria,Air,Standard Shipment,Rain,Evening,Tier 3,2745.1,0.419,Low,16.8,12-24h,2.7,2-5y,89.5,16890.32,0.0177,0,None,0.0
39542,2028-07-05,Europe,Netherlands,Truck,Standard Shipment,Extreme Heat,Night,Tier 2,1082.5,0.883,High,24.6,24-48h,1.8,0-2y,68.6,2805.93,0.0583,0,None,0.0
39543,2028-07-05,Latin America,Brazil,Air,Standard Shipment,Storm,Morning,Tier 2,660.3,0.478,Low,29.2,24-48h,4.8,2-5y,100.0,4484.01,0.017,0,None,0.0
39544,2028-07-05,Asia,China,Ocean,Standard Shipment,Storm,Evening,Tier 1,1328.2,0.837,High,41.7,24-48h,2.7,2-5y,77.3,2044.85,0.061,0,None,0.0
39545,2028-07-05,Africa,South Africa,Rail,Standard Shipment,Clear,Evening,Tier 2,997.9,0.875,High,12.8,12-24h,5.8,5-10y,75.0,2076.83,0.0146,0,None,0.0
39546,2028-07-05,Latin America,Colombia,Air,Standard Shipment,Clear,Morning,Tier 3,536.8,0.545,Low,7.1,0-12h,6.5,5-10y,82.2,4154.95,0.0098,0,None,0.0
39547,2028-07-05,North America,Mexico,Truck,Standard Shipment,Storm,Evening,Tier 1,3512.9,0.335,Low,43.2,24-48h,3.6,2-5y,81.8,5754.54,0.0364,0,None,0.0
39548,2028-07-05,Asia,China,Truck,Cold Chain,Clear,Morning,Tier 3,422.7,0.257,Low,23.4,12-24h,1.6,0-2y,84.6,1820.42,0.0304,0,None,0.0
39549,2028-07-05,Latin America,Chile,Air,Cold Chain,Storm,Evening,Tier 1,899.3,0.55,Low,35.6,24-48h,2.2,2-5y,71.8,9895.39,0.0587,0,None,0.0
39550,2028-07-05,Asia,China,Truck,Standard Shipment,Rain,Evening,Tier 2,2082.6,0.76,High,19.5,12-24h,0.6,0-2y,78.9,3798.53,0.0207,0,None,0.0
39551,2028-07-05,Europe,Germany,Truck,Standard Shipment,Storm,Evening,Tier 1,1513.3,0.627,Moderate,26.0,24-48h,3.2,2-5y,72.7,2846.75,0.0344,0,None,0.0
39552,2028-07-05,North America,Mexico,Air,Emergency Replenishment,Rain,Morning,Tier 1,2662.5,0.615,Moderate,19.7,12-24h,5.5,5-10y,94.0,41093.58,0.0132,0,None,0.0
39553,2028-07-06,Latin America,Brazil,Ocean,Hazardous Goods,Clear,Morning,Tier 1,3822.4,0.74,Moderate,19.3,12-24h,8.9,5-10y,75.0,5147.44,0.0177,0,None,0.0
39554,2028-07-06,North America,USA,Ocean,Cold Chain,Rain,Evening,Tier 2,1680.5,0.25,Low,29.0,24-48h,1.1,0-2y,92.1,2004.43,0.0345,0,None,0.0
39555,2028-07-06,North America,Canada,Air,Hazardous Goods,Extreme Heat,Morning,Tier 3,116.2,0.594,Low,18.3,12-24h,9.5,5-10y,77.8,2491.07,0.0367,0,None,0.0
39556,2028-07-06,Africa,South Africa,Truck,High Value Cargo,Rain,Night,Tier 1,538.9,0.901,Critical,38.3,24-48h,4.7,2-5y,55.0,2360.95,0.0693,0,None,0.0
39557,2028-07-06,North America,Mexico,Air,Standard Shipment,Clear,Morning,Tier 2,1716.9,0.718,Moderate,13.2,12-24h,2.9,2-5y,90.8,11115.48,0.007,0,None,0.0
39558,2028-07-06,Asia,India,Air,Standard Shipment,Clear,Morning,Tier 2,352.9,0.903,Critical,10.7,0-12h,4.6,2-5y,85.0,2974.87,0.0102,0,None,0.0
39559,2028-07-06,Asia,China,Ocean,Standard Shipment,Rain,Evening,Tier 2,520.4,0.978,Critical,42.2,24-48h,2.0,0-2y,74.1,1728.2,0.0719,0,None,0.0
39560,2028-07-06,Latin America,Chile,Ocean,Hazardous Goods,Clear,Morning,Tier 3,641.4,1.0,Critical,29.8,24-48h,1.7,0-2y,72.8,2300.25,0.1219,0,None,0.0
39561,2028-07-06,Asia,China,Air,Emergency Replenishment,Clear,Evening,Tier 2,815.4,0.585,Low,8.7,0-12h,5.7,5-10y,100.0,13664.54,0.0104,0,None,0.0
39562,2028-07-06,Asia,China,Rail,Standard Shipment,Clear,Evening,Tier 1,2260.5,0.6,Low,21.6,12-24h,2.1,2-5y,93.4,2996.52,0.0075,0,None,0.0
39563,2028-07-06,Asia,China,Air,Cold Chain,Clear,Morning,Tier 2,1217.7,0.446,Low,15.6,12-24h,2.3,2-5y,87.5,12957.22,0.0131,0,None,0.0
39564,2028-07-06,Latin America,Brazil,Air,Standard Shipment,Clear,Morning,Tier 1,1161.8,0.345,Low,13.4,12-24h,9.7,5-10y,83.5,7912.38,0.0044,0,None,0.0
39565,2028-07-06,Asia,India,Ocean,Standard Shipment,Clear,Morning,Tier 2,2979.5,0.544,Low,21.3,12-24h,0.3,0-2y,88.2,2430.71,0.0147,0,None,0.0
39566,2028-07-06,Africa,South Africa,Air,Standard Shipment,Extreme Heat,Morning,Tier 1,2710.6,0.728,Moderate,23.8,12-24h,0.2,0-2y,80.6,16857.36,0.0163,0,None,0.0
39567,2028-07-06,Latin America,Chile,Ocean,Standard Shipment,Clear,Morning,Tier 2,825.0,0.824,High,23.2,12-24h,2.5,2-5y,90.3,1390.6,0.0146,0,None,0.0
39568,2028-07-06,Africa,South Africa,Truck,Cold Chain,Clear,Evening,Tier 1,653.6,0.355,Low,10.4,0-12h,8.0,5-10y,67.1,1878.1,0.0146,0,None,0.0
39569,2028-07-06,Latin America,Colombia,Ocean,Cold Chain,Clear,Morning,Tier 1,2544.9,0.41,Low,16.6,12-24h,4.6,2-5y,83.1,3408.95,0.0147,0,None,0.0
39570,2028-07-06,North America,Canada,Rail,Standard Shipment,Extreme Heat,Morning,Tier 3,333.7,0.75,Moderate,32.0,24-48h,0.2,0-2y,81.4,1592.17,0.0415,0,None,0.0
39571,2028-07-06,Europe,Netherlands,Ocean,High Value Cargo,Rain,Evening,Tier 2,1235.0,0.832,High,45.2,24-48h,3.9,2-5y,85.4,2331.19,0.0433,0,None,0.0
39572,2028-07-06,North America,Mexico,Ocean,Standard Shipment,Extreme Heat,Night,Tier 1,1218.6,0.772,High,35.4,24-48h,2.1,2-5y,90.7,2171.07,0.0286,0,None,0.0
39573,2028-07-06,Europe,Germany,Truck,Standard Shipment,Storm,Morning,Tier 1,2125.9,0.922,Critical,47.2,24-48h,0.6,0-2y,61.8,4239.7,0.0982,0,None,0.0
39574,2028-07-06,Asia,China,Ocean,Standard Shipment,Rain,Night,Tier 1,314.5,0.981,Critical,36.4,24-48h,3.9,2-5y,87.5,2029.99,0.0402,0,None,0.0
39575,2028-07-06,Africa,Nigeria,Truck,Cold Chain,Rain,Morning,Tier 2,1019.9,0.925,Critical,27.8,24-48h,6.3,5-10y,89.1,3823.19,0.0303,0,None,0.0
39576,2028-07-06,Africa,Nigeria,Truck,Standard Shipment,Clear,Morning,Tier 2,1755.7,0.778,High,15.8,12-24h,2.9,2-5y,73.5,2902.36,0.0132,0,None,0.0
39577,2028-07-07,Africa,South Africa,Air,Standard Shipment,Cold,Evening,Tier 2,645.0,0.728,Moderate,31.3,24-48h,6.6,5-10y,81.2,5023.03,0.0158,0,None,0.0
39578,2028-07-07,Latin America,Brazil,Air,Hazardous Goods,Rain,Morning,Tier 1,1258.8,0.577,Low,16.2,12-24h,5.7,5-10y,81.0,14918.08,0.0153,0,None,0.0
39579,2028-07-07,North America,Mexico,Air,Standard Shipment,Extreme Heat,Morning,Tier 1,2177.7,0.639,Moderate,13.1,12-24h,6.7,5-10y,90.0,13689.23,0.0075,0,None,0.0
39580,2028-07-07,North America,USA,Truck,Standard Shipment,Storm,Evening,Tier 3,2229.8,0.498,Low,42.6,24-48h,5.2,5-10y,73.3,3848.93,0.08,0,None,0.0
39581,2028-07-07,Asia,India,Truck,Standard Shipment,Storm,Morning,Tier 1,448.3,0.866,High,35.5,24-48h,3.7,2-5y,96.2,1886.98,0.0258,0,None,0.0
39582,2028-07-07,Africa,South Africa,Truck,High Value Cargo,Extreme Heat,Evening,Tier 2,1386.5,0.543,Low,23.8,12-24h,2.9,2-5y,90.9,3816.99,0.0245,0,None,0.0
39583,2028-07-07,Europe,Germany,Truck,Standard Shipment,Rain,Evening,Tier 3,1277.2,0.644,Moderate,21.1,12-24h,3.0,2-5y,85.7,2700.12,0.0244,0,None,0.0
39584,2028-07-07,Africa,Nigeria,Truck,Emergency Replenishment,Clear,Evening,Tier 2,1569.9,0.963,Critical,31.5,24-48h,1.5,0-2y,83.5,6536.58,0.0592,0,None,0.0
39585,2028-07-07,North America,USA,Ocean,Standard Shipment,Clear,Morning,Tier 1,804.7,0.553,Low,23.3,12-24h,7.4,5-10y,91.2,1535.76,0.0073,0,None,0.0
39586,2028-07-07,Asia,China,Air,Standard Shipment,Clear,Morning,Tier 2,1841.7,0.851,High,18.4,12-24h,2.3,2-5y,94.6,11813.16,0.0089,0,None,0.0
39587,2028-07-07,Latin America,Colombia,Truck,Standard Shipment,Clear,Morning,Tier 3,1259.9,0.709,Moderate,9.4,0-12h,3.8,2-5y,61.7,2574.59,0.0232,0,None,0.0
39588,2028-07-07,Europe,Germany,Truck,Cold Chain,Clear,Evening,Tier 3,682.6,0.82,High,15.8,12-24h,3.0,2-5y,86.0,2915.59,0.0303,0,None,0.0
39589,2028-07-07,Latin America,Brazil,Air,Standard Shipment,Cold,Evening,Tier 3,821.6,0.865,High,21.4,12-24h,2.3,2-5y,56.7,5756.02,0.0598,0,None,0.0
39590,2028-07-07,Asia,India,Truck,Cold Chain,Clear,Night,Tier 1,1080.9,0.572,Low,34.8,24-48h,4.9,2-5y,67.8,3630.33,0.0317,0,None,0.0
39591,2028-07-07,Latin America,Colombia,Air,Standard Shipment,Clear,Morning,Tier 1,329.5,0.756,High,13.7,12-24h,0.7,0-2y,79.8,3024.43,0.0079,0,None,0.0
39592,2028-07-07,Africa,South Africa,Truck,Standard Shipment,Clear,Morning,Tier 3,901.4,0.439,Low,17.5,12-24h,8.2,5-10y,90.8,2196.64,0.0103,0,None,0.0
39593,2028-07-07,Africa,South Africa,Truck,Standard Shipment,Rain,Morning,Tier 3,1789.6,0.644,Moderate,39.5,24-48h,1.8,0-2y,82.5,3684.14,0.0345,0,None,0.0
39594,2028-07-07,North America,USA,Ocean,Standard Shipment,Clear,Evening,Tier 3,621.9,0.82,High,35.9,24-48h,4.6,2-5y,71.9,1462.55,0.0435,0,None,0.0
39595,2028-07-07,North America,Mexico,Air,Standard Shipment,Clear,Morning,Tier 1,1913.1,0.569,Low,21.6,12-24h,5.4,5-10y,80.3,12316.83,0.0069,0,None,0.0
39596,2028-07-07,Latin America,Colombia,Air,Cold Chain,Clear,Night,Tier 3,360.3,0.956,Critical,15.4,12-24h,9.6,5-10y,95.2,4625.4,0.0262,0,None,0.0
39597,2028-07-07,Latin America,Colombia,Rail,High Value Cargo,Clear,Night,Tier 1,1063.2,0.924,Critical,22.6,12-24h,4.3,2-5y,77.7,2690.88,0.0243,0,None,0.0
39598,2028-07-07,Asia,China,Rail,Cold Chain,Clear,Evening,Tier 1,2711.8,0.877,High,14.5,12-24h,7.0,5-10y,96.8,4751.23,0.0101,0,None,0.0
39599,2028-07-07,North America,Mexico,Truck,Standard Shipment,Clear,Evening,Tier 3,2063.5,0.996,Critical,23.6,12-24h,2.3,2-5y,69.7,4091.4,0.0566,0,None,0.0
39600,2028-07-07,Latin America,Chile,Air,Hazardous Goods,Clear,Night,Tier 1,340.6,0.602,Moderate,19.6,12-24h,3.7,2-5y,97.9,5140.15,0.0124,0,None,0.0
39601,2028-07-08,Latin America,Brazil,Ocean,Emergency Replenishment,Clear,Night,Tier 2,412.3,0.719,Moderate,24.3,24-48h,5.6,5-10y,72.5,1763.4,0.0482,0,None,0.0
39602,2028-07-08,Asia,India,Ocean,Cold Chain,Rain,Evening,Tier 1,1853.6,0.805,High,27.1,24-48h,2.3,2-5y,72.2,3166.03,0.0416,0,None,0.0
39603,2028-07-08,Europe,Germany,Air,Cold Chain,Clear,Morning,Tier 1,1812.3,0.497,Low,13.6,12-24h,2.9,2-5y,59.1,18779.15,0.0187,0,None,0.0
39604,2028-07-08,Africa,Nigeria,Truck,Standard Shipment,Clear,Evening,Tier 1,765.8,0.891,High,22.6,12-24h,2.0,0-2y,71.8,2210.86,0.0196,0,None,0.0
39605,2028-07-08,Europe,Netherlands,Truck,Cold Chain,Clear,Morning,Tier 1,845.9,0.827,High,17.4,12-24h,0.9,0-2y,87.8,3139.67,0.015,0,None,0.0
39606,2028-07-08,Asia,China,Truck,Standard Shipment,Cold,Morning,Tier 2,898.6,0.913,Critical,36.3,24-48h,0.5,0-2y,87.4,2837.1,0.0324,0,None,0.0
39607,2028-07-08,Latin America,Colombia,Air,Cold Chain,Rain,Evening,Tier 1,1954.7,0.861,High,21.5,12-24h,3.2,2-5y,75.1,20540.3,0.027,0,None,0.0
39608,2028-07-08,North America,USA,Truck,High Value Cargo,Extreme Heat,Morning,Tier 2,2449.5,0.729,Moderate,26.7,24-48h,2.0,0-2y,89.8,5899.56,0.0247,0,None,0.0
39609,2028-07-08,Europe,Germany,Truck,Standard Shipment,Clear,Night,Tier 1,806.3,0.904,Critical,15.6,12-24h,8.1,5-10y,71.1,2474.29,0.016,0,None,0.0
39610,2028-07-08,North America,Mexico,Truck,Hazardous Goods,Clear,Night,Tier 2,2349.9,0.689,Moderate,18.5,12-24h,1.3,0-2y,69.4,6317.84,0.043,0,None,0.0
39611,2028-07-08,Asia,China,Truck,Cold Chain,Extreme Heat,Evening,Tier 2,1388.2,0.731,Moderate,26.1,24-48h,0.8,0-2y,100.0,4083.88,0.0286,0,None,0.0
39612,2028-07-08,Asia,India,Ocean,Cold Chain,Storm,Morning,Tier 3,1062.5,0.719,Moderate,50.8,48h+,7.1,5-10y,80.8,2440.2,0.1196,0,None,0.0
39613,2028-07-08,Asia,India,Truck,Emergency Replenishment,Clear,Night,Tier 1,2524.1,1.031,Critical,25.8,24-48h,9.8,5-10y,64.5,9363.52,0.0618,0,None,0.0
39614,2028-07-08,North America,Mexico,Truck,Standard Shipment,Clear,Evening,Tier 1,748.1,0.916,Critical,24.6,24-48h,1.7,0-2y,87.8,2363.67,0.015,0,None,0.0
39615,2028-07-08,Africa,Nigeria,Truck,Standard Shipment,Clear,Night,Tier 1,1996.4,0.887,High,20.8,12-24h,7.8,5-10y,73.3,4030.45,0.0161,0,None,0.0
39616,2028-07-08,North America,Canada,Truck,Standard Shipment,Clear,Evening,Tier 3,1701.8,1.066,Critical,29.7,24-48h,1.8,0-2y,85.3,3664.29,0.0547,0,None,0.0
39617,2028-07-08,North America,USA,Truck,Standard Shipment,Clear,Night,Tier 2,420.5,0.401,Low,18.6,12-24h,4.9,2-5y,71.5,1335.63,0.0179,0,None,0.0
39618,2028-07-08,North America,USA,Truck,Standard Shipment,Clear,Evening,Tier 1,222.9,0.594,Low,23.6,12-24h,2.7,2-5y,100.0,1546.58,0.0068,0,None,0.0
39619,2028-07-08,Asia,China,Ocean,Cold Chain,Rain,Evening,Tier 2,443.8,0.835,High,38.3,24-48h,3.3,2-5y,82.7,1607.15,0.0532,0,None,0.0
39620,2028-07-08,North America,Mexico,Air,Standard Shipment,Clear,Night,Tier 2,571.5,0.611,Moderate,11.6,0-12h,2.2,2-5y,84.4,4254.97,0.0113,0,None,0.0
39621,2028-07-08,North America,USA,Rail,Emergency Replenishment,Storm,Morning,Tier 1,1964.1,0.578,Low,38.9,24-48h,1.4,0-2y,71.8,5594.74,0.0823,0,None,0.0
39622,2028-07-08,Europe,Germany,Truck,High Value Cargo,Clear,Morning,Tier 3,1381.1,0.837,High,15.7,12-24h,2.2,2-5y,54.5,3879.84,0.0504,0,None,0.0
39623,2028-07-08,Latin America,Chile,Truck,Standard Shipment,Clear,Evening,Tier 3,1704.8,0.736,Moderate,15.4,12-24h,5.6,5-10y,81.9,3261.5,0.016,0,None,0.0
39624,2028-07-08,Latin America,Brazil,Truck,Standard Shipment,Storm,Morning,Tier 1,1358.4,0.519,Low,30.7,24-48h,7.1,5-10y,68.8,2701.91,0.0297,0,None,0.0
39625,2028-07-09,North America,Mexico,Truck,Standard Shipment,Clear,Evening,Tier 2,1543.2,0.632,Moderate,29.4,24-48h,4.7,2-5y,80.7,2894.6,0.0144,0,None,0.0
39626,2028-07-09,North America,Mexico,Ocean,Emergency Replenishment,Clear,Night,Tier 1,3397.4,0.785,High,28.0,24-48h,3.6,2-5y,79.6,5971.49,0.0373,0,None,0.0
